,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
161,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,40,-0.0014495105002051553,-0.08729056406002014,14138.894822184246,7069.445995467749,8319.847751636995,0.3955848515033722,1.0012405902911454,3240000,2075,161,80330.75682973862,0.0188,0.0,6.666666666666667e-05,66.50554717942062,0.0,0.72,139.09462936369994,1140.29
162,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,40,-0.00046636280305206013,-0.061589704916322936,21236.570512977014,10618.284704120342,9719.88717948718,-2.0330827236175537,1.0001289185041036,3260000,2094,162,80387.62957239151,0.03626666666666667,0.0,0.0001,64.92401255283605,0.0,0.75,164.69237518637576,1147.84
163,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,40,-0.0003133088784614721,-0.039578301914764615,40586.91698436248,20293.458200933994,14441.910900096404,-1.961687445640564,0.9996643796945229,3280000,2112,163,80443.61654233932,0.029033333333333335,0.0,0.00016666666666666666,64.96023479823819,0.0,0.75,236.33245041945676,1139.26
164,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,40,-0.00039853041384142274,-0.02051969612023244,13388.717395645534,6694.358232860076,8279.106503374149,5.723199844360352,0.9997930605442096,3300000,2129,164,80498.33234119415,0.023833333333333335,0.0,0.0001,65.42508542299501,0.0,0.78,375.71109684051646,1137.42
165,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,41,0.0003748694742964103,-0.047593635272604816,6771.932129532252,3385.966442988469,4878.200112738976,8.486088752746582,1.0003634750078887,3320000,2146,165,80551.77891588211,0.010466666666666668,0.0,3.3333333333333335e-05,66.68728694479246,0.0,0.82,818.1783930000097,1132.95
166,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,41,-6.424533859946024e-05,-0.06285401984141806,3535.878198476938,1767.9390455979567,3288.8722810794147,3.555856943130493,1.0000763993232678,3340000,2164,166,80607.44903445244,0.011433333333333334,0.0,0.0,65.54139150422857,0.0,0.82,814.6592258498972,1132.53
167,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,41,-0.0003776930823313216,-0.05565004425320345,8980.579149529873,4490.289186096192,6616.174716499524,1.471006989479065,1.0005940289069444,3360000,2182,167,80663.0756213665,0.0184,0.0,6.666666666666667e-05,64.92539513233095,0.0,0.8,837.5288677304295,1133.52
168,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,41,-0.00038785821779105715,-0.09110650034287036,12199.925998785557,6099.962621522561,7431.348613993327,0.37257876992225647,1.0005074401696523,3380000,2199,168,80717.27268528938,0.0197,0.0,6.666666666666667e-05,66.00746370995279,0.0,0.79,1008.6732994077032,1127.97
169,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,42,-0.0012925502279988274,-0.06867594688486021,19819.918895701874,9909.958134421324,10099.704142565604,-4.815795421600342,1.0000556342112712,3400000,2216,169,80770.6642768383,0.026566666666666666,0.0,0.00013333333333333334,65.25933889479626,0.0,0.82,1110.5437027806904,1135.29
170,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,42,0.000854335675905578,-0.07988905800709453,4851.566163361378,2425.7839463062774,3744.470451051761,5.699497222900391,1.0005265837296462,3420000,2234,170,80825.99693608284,0.017733333333333334,0.0,6.666666666666667e-05,65.73892201471082,0.0,0.82,1139.6928730579311,1140.55
171,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,42,-0.0007412274621086769,-0.0722418559473366,8745.95245298728,4372.975470127203,5935.864859087039,-2.452397346496582,0.9999360036391478,3440000,2252,171,80881.32661986351,0.019566666666666666,0.0,3.3333333333333335e-05,65.38454486259327,0.0,0.81,962.2407677266485,1146.47
172,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,42,0.0005148645954576727,-0.08424200276271082,3501.4624733949317,1750.731739885379,3286.0188623868503,0.4234606921672821,1.000141847286469,3460000,2267,172,80933.53936934471,0.0227,0.0,6.666666666666667e-05,65.39082982076029,0.0,0.81,1012.0954376292284,1142.6
173,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,42,-0.0006290307158055023,-0.10308268804294177,8707.1109178592,4353.554835745004,5918.132692033817,-1.8565224409103394,0.9995899674219962,3480000,2286,173,80989.90644216537,0.015433333333333334,0.0,3.3333333333333335e-05,66.09854143981723,0.0,0.84,966.3917467220471,1151.44
174,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,43,-0.0011607972918472324,-0.07540198073555261,21823.98943309295,10911.993530586438,10946.627682886368,-10.000883102416992,0.9997512063154808,3500000,2303,174,81044.51307654381,0.0334,0.0,6.666666666666667e-05,64.99179585365827,0.0,0.83,695.9775670236745,1154.85
175,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,43,-0.0005301567033315316,-0.07826423885730596,9922.94424242851,4961.471592125526,6784.3966092623195,0.11158989369869232,0.9998085058652437,3520000,2319,175,81098.74876379967,0.0164,0.0,3.3333333333333335e-05,66.64004544685739,0.0,0.85,849.06506152045,1163.08
176,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,43,-0.0008357480771314257,-0.012515655799040524,20966.074712978265,10483.03658181215,11343.251638402695,-13.97536849975586,1.0002613204411972,3540000,2338,176,81166.64035701752,0.029266666666666667,0.0,0.00016666666666666666,65.22802174274969,0.0,0.84,522.1635962631984,1160.87
177,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,43,-0.0002101527123252312,-0.010713307948138278,17300.21737545698,8650.108505014272,8498.9740033272,3.0542078018188477,1.0001902726216194,3560000,2355,177,81224.23513126373,0.027466666666666667,0.0,0.00013333333333333334,64.61151806390299,0.0,0.83,545.2120144274191,1158.76
178,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,44,-0.0001686716380600746,-0.09555904808907936,10043.08602748773,5021.542813579853,6825.574208733974,-2.152682304382324,0.9995914336962578,3580000,2372,178,81281.49895358086,0.024133333333333333,0.0,0.00013333333333333334,65.55119554833912,0.0,0.81,488.32485865319757,1152.25
179,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,44,0.000359203238099909,-0.11541540648024051,6242.456446408003,3121.2285990788387,5085.7937025803785,1.0444519519805908,1.0003892900852056,3600000,2390,179,81340.29993987083,0.018166666666666668,0.0,0.0001,65.71815569947336,0.0,0.83,561.2479898185327,1154.07
180,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,44,-0.00014620868157810317,-0.12479712133033154,6734.453713050256,3367.2267010811047,4625.281386077098,-0.4690144658088684,1.0001410540861961,3620000,2407,180,81398.07848501205,0.014866666666666667,0.0,6.666666666666667e-05,66.18426861055835,0.0,0.86,913.5931441493382,1150.87
181,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,44,-0.0003846728323528973,-0.12597061325915349,7768.75158581856,3884.375411361303,5641.498764116336,-0.11598750203847885,0.9999921828508377,3640000,2425,181,81455.57906460762,0.011,0.0,3.3333333333333335e-05,66.13445802219724,0.0,0.85,1055.8504777632222,1148.93
182,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,44,-0.0002025631117598655,-0.10661739161094794,46904.32077699319,23452.160202104616,16634.933412209535,-0.32025688886642456,0.9999877485709313,3660000,2441,182,81510.74764895439,0.0447,0.0,0.0002,63.609043376620996,0.0,0.84,812.5793345529269,1159.87
183,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,45,0.0010245579053074696,-0.11409157451051168,8705.28454308143,4352.6433043651095,6363.653512416742,0.731314480304718,0.999953579214903,3680000,2459,183,81567.50163817406,0.0388,0.0,0.00023333333333333333,64.42141956635872,0.0,0.85,862.5555186865377,1161.17
184,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,45,-3.20564693538472e-05,-0.10713646023128277,21302.585936874,10651.29295302171,11194.04489057492,1.0192512273788452,0.9998156564357953,3700000,2477,184,81623.30956840515,0.023466666666666667,0.0,0.00013333333333333334,64.99174693225845,0.0,0.83,746.2057537265827,1151.45
185,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,45,-0.0007605220104615467,-0.09398894110837808,50884.67727301182,25442.337821764824,17092.876432917667,-3.7305328845977783,1.0002478962525343,3720000,2495,185,81678.52066779137,0.04516666666666667,0.0,0.0002666666666666667,63.86360956817268,0.0,0.77,341.49500160953227,1145.91
186,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,45,-0.0021884364031929857,-0.02718261883277685,38715.700670760714,19357.8481252817,13921.049284010667,1.7845629453659058,0.9998531181842852,3740000,2511,186,81732.0837135315,0.04703333333333334,0.0,0.0002666666666666667,63.76339450314913,0.0,0.73,-30.078646156553205,1146.68
187,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,45,-3.6529104601448544e-05,-0.022433852524353336,8662.34471858098,4331.172340236566,6019.496203652407,3.1922483444213867,0.9996539436089686,3760000,2529,187,81787.52418136597,0.0263,0.0,0.0001,64.4569098478842,0.0,0.74,-52.74003838394603,1147.49
188,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,46,0.0008946921795797653,-0.02635054400859353,3007.0712418776293,1503.5365108392177,3175.6470223451274,8.454911231994629,1.0006800319903937,3780000,2545,188,81840.81271600723,0.005966666666666667,0.0,0.0,66.0311931134779,0.0,0.79,544.3264515220566,1144.43
189,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,46,-0.0004016352966666604,0.03347877977141298,1932.3833235520583,966.1912598634377,1827.32052883246,6.234560012817383,0.9999223078672702,3800000,2564,189,81897.63754677773,0.006933333333333333,0.0,0.0,65.7811972883537,0.0,0.78,577.9149696905389,1142.73
190,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,46,-0.0007777469062532943,0.049049810375660086,4640.429814813076,2320.2141377375674,4481.604761250814,-2.7233917713165283,1.0012409275158858,3820000,2581,190,81951.86303496361,0.012966666666666666,0.0,3.3333333333333335e-05,65.21063564779358,0.0,0.79,746.413137403569,1156.79
191,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,46,-0.00043119589935462825,0.06249897889315318,16276.48518755008,8138.242173884465,10376.709752009465,-13.976011276245117,0.999591973500374,3840000,2596,191,82004.59006929398,0.03573333333333333,0.0,0.00013333333333333334,64.18949663008392,0.0,0.8,908.4202528711608,1162.65
192,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,47,-0.0013764834273248337,0.053673927234605144,17232.66189856896,8616.329605806792,11476.746646900667,-5.337188243865967,0.9999386448126573,3860000,2615,192,82061.56771922112,0.035833333333333335,0.0,0.0001,63.50939442826907,0.0,0.8,867.8623581275268,1165.96
193,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,47,0.0007783214430300853,0.02017590848591704,2064.91099603115,1032.4562695038624,2039.5548502212916,5.6775031089782715,0.9999340681693493,3880000,2632,193,82116.14977359772,0.0207,0.0,3.3333333333333335e-05,63.74780567035813,0.0,0.8,963.0464916740003,1166.32
194,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,47,0.00021568059037702206,0.003963586461778062,1448.3189899542392,724.1597133343037,1493.6449343754696,4.7894368171691895,1.000162665431316,3900000,2647,194,82171.56849908829,0.0068,0.0,0.0,65.87351199473683,0.0,0.81,964.559245449295,1166.19
195,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,47,-0.0004982445141276679,0.0016278866720266449,6722.41539079715,3361.2071981576773,6382.105880502554,-3.8955328464508057,1.0003062704434762,3920000,2665,195,82227.96511769295,0.0175,0.0,6.666666666666667e-05,65.22790453056147,0.0,0.79,806.8149218122556,1172.09
196,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,47,-0.00044310440769036995,0.017273726570419968,13478.538651529949,6739.268899144882,10016.981096316607,-16.53976821899414,1.0003366753841059,3940000,2684,196,82284.38711380959,0.043,0.0,0.0002,63.74061548876576,0.0,0.81,601.0803846241648,1175.57
197,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,48,-0.0009799836719862353,-0.02025221576735091,8596.000283656977,4297.9991232456305,6476.013763056046,-4.775186538696289,1.0002536944089793,3960000,2699,197,82336.32623648643,0.0226,0.0,0.0001,65.89492531569205,0.0,0.84,796.6342713493586,1170.9
198,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,48,-0.0004146020172928006,-0.023641995090143517,21431.907157702324,10715.953107393705,11780.198720765726,0.26977622509002686,1.0007105578214694,3980000,2719,198,82393.73724031448,0.024566666666666667,0.0,0.0001,65.75213489206428,0.0,0.82,891.6365491731248,1154.69
199,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,48,-0.0003644116369123833,-0.0688318932778202,13002.693899301383,6501.346605467185,8199.080034813514,0.03561320900917053,1.0002255495542134,4000000,2736,199,82447.85058999062,0.017233333333333333,0.0,0.0001,65.51963851011448,0.0,0.79,766.609192191451,1152.02
200,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,48,-0.0004517277032554818,-0.10592671919805118,2635.9537974039713,1317.976444537823,2290.1086422455614,3.589176654815674,0.9996593500559147,4020000,2752,200,82500.99783444405,0.014733333333333333,0.0,0.0001,65.7855764445575,0.0,0.78,748.1768411352816,1146.49
201,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,48,0.0013128276108405911,-0.11327711274990669,822.0635180742313,411.0330720167894,660.6428075252435,4.522592544555664,1.0001717545283146,4040000,2770,201,82555.9628379345,0.006866666666666667,0.0,3.3333333333333335e-05,66.86927180093416,0.0,0.8,916.7162617277062,1144.66
202,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,-0.00017003500595306738,-0.08011620375208366,16796.80587424254,8398.402779916616,10053.218454370743,-14.356863975524902,1.0003804455964993,4060000,2789,202,82612.6299238205,0.03206666666666667,0.0,0.0001,64.97033572418084,0.0,0.81,970.025705657228,1146.25
203,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,-0.0005584734297978381,-0.0966530855697317,10834.291963391426,5417.145464148888,9533.740603168195,-7.692899227142334,0.9995855932052319,4080000,2803,203,82663.67596077919,0.03183333333333333,0.0,6.666666666666667e-05,64.6798872312587,0.0,0.82,893.1026435835719,1148.97
204,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,0.00011955260728987363,-0.09802228901057672,4131.052486791366,2065.5263636075533,3199.705712528718,2.8359339237213135,0.9999793317837593,4100000,2821,204,82717.68996620178,0.0089,0.0,0.0,66.87439310807196,0.0,0.85,1016.0467509822604,1159.17
205,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,-0.0014008540546712584,-0.06650883333447079,11772.535983276368,5886.2665570772615,7519.367465640337,-1.817162275314331,0.9996983495278237,4120000,2839,205,82772.93974542618,0.013666666666666667,0.0,6.666666666666667e-05,66.38749941726601,0.0,0.84,1013.2157682278441,1155.76
206,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,-0.00021845152223249898,-0.06987248758236185,5019.923817717723,2509.9616964095676,4740.770258722549,-0.38412049412727356,1.000415659791384,4140000,2858,206,82828.81574249268,0.014333333333333333,0.0,6.666666666666667e-05,65.84320808739739,0.0,0.86,967.1012568351372,1156.83
207,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-8.0517531097986e-05,-0.0732239825077928,19987.10792236328,9993.55389099121,12500.346784386267,-15.731684684753418,0.9998791665602953,4160000,2873,207,82880.91427254677,0.03916666666666667,0.0,0.00013333333333333334,64.5868880063594,0.0,0.84,589.983029600268,1156.95
208,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,0.0005514870836542777,-0.1420892762259031,5086.8747708834135,2543.4379398639385,5002.650275812393,1.9608263969421387,1.0000069655669042,4180000,2890,208,82935.23001337051,0.013766666666666667,0.0,6.666666666666667e-05,67.04611583666093,0.0,0.85,866.743877522306,1154.02
209,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,0.0001576861418867245,-0.10729061262443279,7926.482038409893,3963.2411613073104,6766.225403907972,1.2235983610153198,0.9998584145918871,4200000,2910,209,82992.4560098648,0.013666666666666667,0.0,6.666666666666667e-05,66.20596806662834,0.0,0.87,1044.1753687481034,1153.38
210,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,3.593169266166977e-05,-0.133891189762224,7764.576303257087,3882.288210159693,6149.404602461595,-1.3309475183486938,0.9999670363389529,4220000,2926,210,83045.78834676743,0.016033333333333333,0.0,6.666666666666667e-05,66.04634469564742,0.0,0.88,1072.195725109542,1152.38
211,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.0007039257223741748,-0.06796654679884132,24403.99832435021,12201.998412459936,12248.84627356896,-8.444533348083496,1.0003812869389852,4240000,2943,211,83100.96505641937,0.033166666666666664,0.0,0.00016666666666666666,65.06768670980085,0.0,0.87,791.0266417632783,1156.52
212,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.0001687962464833011,-0.0684139705191438,10187.138935343424,5093.569297516651,6663.371315432818,0.671406626701355,0.9994514501247651,4260000,2960,212,83155.23124527931,0.028933333333333332,0.0,0.00013333333333333334,65.67571791923727,0.0,0.89,831.7038916342682,1159.0
213,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,0.0009945972744996349,-0.08333158407073754,6124.899530890049,3062.450767243214,5018.007493278308,1.5235717296600342,1.0001106868187586,4280000,2979,213,83215.64828538895,0.0141,0.0,6.666666666666667e-05,66.56381699614774,0.0,0.89,1136.0511380955513,1153.37
214,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,4.088970734021411e-05,-0.07558436246636586,17593.482520705,8796.741271816156,10053.93817154322,-2.647000551223755,1.0006446065046848,4300000,2997,214,83287.20291042328,0.0225,0.0,0.00013333333333333334,65.48170028137267,0.0,0.87,1009.6514178131823,1150.79
215,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,0.00019368555169934644,-0.08511378623019808,10095.248603312175,5047.624499120468,7732.256639842498,-1.5309553146362305,0.9996677606533735,4320000,3013,215,87073.81295633316,0.021966666666666666,0.0,0.00013333333333333334,65.70767328098415,0.0,0.85,940.7423265297822,1146.39
216,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,49,-0.0002577580286201854,-0.1197543575356786,3083.5899220784504,1541.7947020310621,2241.0059966062886,2.9714858531951904,0.9997078438599905,4340000,3029,216,87135.61922359467,0.010133333333333333,0.0,3.3333333333333335e-05,66.75444164327844,0.0,0.86,1036.2932318621904,1147.97
217,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,0.00016769881163222286,-0.11491580252559522,6398.697392312074,3199.348859640268,5731.260002116668,0.6571989059448242,1.0001597314308852,4360000,3047,217,87191.505017519,0.0101,0.0,3.3333333333333335e-05,66.1935497221124,0.0,0.84,1280.703506300399,1145.15
218,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-0.0006146328923746179,-0.133514817393361,1004.161912497496,502.0803377787272,855.4848109123035,3.5746726989746094,0.9991185156962811,4380000,3067,218,87249.28526544571,0.010433333333333333,0.0,3.3333333333333335e-05,65.74408653459433,0.0,0.85,1359.2477225752386,1146.06
219,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-0.00044037547822181996,-0.1532645758623496,1058.3164200220353,529.1577700883914,845.8670075343206,2.020622968673706,1.0004152705272038,4400000,3085,219,87306.03168463707,0.007866666666666666,0.0,0.0,66.08335669505732,0.0,0.86,1421.0394608701379,1147.34
220,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-0.00022047162145519486,-0.1675653937057807,6770.505278602013,3385.2524075239135,5794.92691591703,-5.924208641052246,1.0000703818522967,4420000,3100,220,87358.20233154297,0.015966666666666667,0.0,6.666666666666667e-05,66.81258741258466,0.0,0.85,1464.4521275227619,1143.24
221,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-0.0006674167179974178,-0.21421082331201968,6593.401386945676,3296.7000020345054,5808.935895792643,-0.7773041725158691,0.9999959364915505,4440000,3118,221,87416.06985926628,0.014633333333333333,0.0,6.666666666666667e-05,66.907571831775,0.0,0.85,1508.3659136820083,1143.21
222,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,50,-0.0004494387572870041,-0.22999227706056374,8595.997301463593,4297.9982084225385,7290.444154436161,-1.9526816606521606,0.9999160097195552,4460000,3135,222,87470.65475606918,0.0167,0.0,0.0001,66.22217680049074,0.0,0.84,1402.0121692047614,1139.57
223,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.0006276592746591911,-0.18501086703095682,19111.007805300982,9555.503286430163,10634.127059310522,-11.168472290039062,0.9998097632939998,4480000,3153,223,87526.17126321793,0.0279,0.0,0.00013333333333333334,65.7136395048382,0.0,0.83,1195.5250091784599,1138.68
224,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.00025424044765830515,-0.17884105512729057,13037.211073264098,6518.605240102915,9094.112434191582,2.648184299468994,0.999947691651491,4500000,3170,224,87580.52635240555,0.03386666666666667,0.0,0.00013333333333333334,64.7559660964001,0.0,0.8,978.8070633388846,1137.32
225,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.0007215289407982849,-0.2100975362918316,14709.770198019956,7354.884362010467,9521.185937187,-5.262710094451904,1.0003115530197437,4520000,3188,225,87636.0371439457,0.029533333333333335,0.0,0.0001,65.25942047114475,0.0,0.8,864.9361030221014,1138.88
226,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,-0.00042095990733613666,-0.18765058192687156,15659.055631979918,7829.527390739246,9218.55958228478,-3.2017271518707275,0.9994775449618315,4540000,3206,226,87691.56947660446,0.030733333333333335,0.0,0.0001,65.42646162431097,0.0,0.81,719.4865773249061,1138.26
227,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,51,0.003994646832609597,-0.22137695970252538,1746.0783392881735,873.0431636516864,1876.5212096972343,4.0069355964660645,0.9988638404088143,4560000,3224,227,87746.9652440548,0.017766666666666667,0.0,3.3333333333333335e-05,65.98095940103089,0.0,0.83,828.412273602648,1142.78
228,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,52,0.00024296782973508995,-0.23588197708894046,1416.7980761797,708.3992817218488,1805.0514404296875,3.3728671073913574,0.9993574637633104,4580000,3241,228,87801.26118731499,0.007266666666666667,0.0,0.0,66.60624163327984,0.0,0.84,924.6070012800084,1142.47
229,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,52,-0.0003066114564903845,-0.2560141952183002,9312.785505793645,4656.3924432216545,7835.495450494228,-8.607442855834961,1.000153867021585,4600000,3259,229,87856.42804431915,0.018266666666666667,0.0,0.0001,66.54748083529341,0.0,0.83,1009.0769631658704,1132.87
230,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,52,-0.0004451976244290097,-0.29617832725246745,4187.257390418419,2093.628255482209,4325.360161649264,-0.17408891022205353,0.9999766150346169,4620000,3277,230,87911.47124862671,0.014966666666666666,0.0,6.666666666666667e-05,66.28533636747508,0.0,0.85,1147.5223198345047,1132.01
231,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,52,-0.0005632833040391023,-0.3216043406954178,10014.92532059107,5007.462119625776,6696.309494175055,-0.059163037687540054,1.0000735924794124,4640000,3292,231,87963.86140346527,0.020033333333333334,0.0,6.666666666666667e-05,66.37944811608008,0.0,0.86,1165.3718117719536,1135.57
232,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,52,-0.0005971541576003895,-0.31810384350709425,14957.276173987755,7478.63746670454,8532.07426210061,-7.166151523590088,0.9996849243457501,4660000,3312,232,88022.53589749336,0.02263333333333333,0.0,0.0001,66.42327699896423,0.0,0.86,1139.6439602201526,1138.5
233,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-4.853286350575777e-05,-0.34162727770132895,19133.312973257212,9566.65645728478,11099.284878461789,-5.234609603881836,1.0000389034931476,4680000,3328,233,88075.29083800316,0.0232,0.0,6.666666666666667e-05,65.46254205570534,0.0,0.84,964.3213517912725,1140.43
234,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-0.00014818267186339466,-0.3629065883083221,17849.45440650353,8924.727049803123,11740.205533854167,-2.906001091003418,0.9997441521821878,4700000,3347,234,88133.04953670502,0.0262,0.0,0.0001,64.93055561187185,0.0,0.84,789.1221926477876,1143.99
235,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-0.0011639913020936104,-0.3659360102353952,24964.03926203801,12482.0184959216,13721.908061648637,-8.797646522521973,0.9999978917531478,4720000,3362,235,88185.6177251339,0.034133333333333335,0.0,0.00013333333333333334,64.97612163662393,0.0,0.84,603.032446455385,1154.16
236,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,0.0007114795302279675,-0.3902972101018979,9365.32750784067,4682.664459795829,8084.673054074018,3.7389707565307617,1.0001933779471959,4740000,3380,236,88240.0857937336,0.029566666666666668,0.0,0.0001,65.91324234125277,0.0,0.82,458.2814659918665,1149.61
237,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,53,-0.0006568498539332396,-0.36969955131793636,16517.838739483173,8258.918719404171,11520.499251615083,-4.602654457092285,0.9993750010545437,4760000,3400,237,88299.02601766586,0.01806666666666667,0.0,0.0001,66.45887584307519,0.0,0.79,616.5933041846474,1136.55
238,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,54,2.2542219943343064e-05,-0.3725697050109888,15266.998080679086,7633.499109512721,10538.040606845954,-0.8572646379470825,1.0003656602058655,4780000,3420,238,88377.51193237305,0.024233333333333332,0.0,0.00013333333333333334,65.70020073584861,0.0,0.77,664.7477262328453,1131.27
239,C:\Users\acryI\Desktop\cs260r-assignment-2023fall\assignment4\data\ppo,54,-0.00027644527890982156,-0.4107908804829304,17169.889884753105,8584.944588529146,11345.581151404747,-6.983502388000488,1.000132725865413,4800000,3435,239,88429.13943767548,0.0266,0.0,0.00016666666666666666,66.23896657787425,0.0,0.77,666.8695509399159,1122.34
